DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
EDFS_b,Gaia DR3 4831359512421459456,59.74608289518,-48.37490151092,RS,,,,,17.300959,,,17.80612,16.645012,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831360092241395712,59.44651553796,-48.65822792641,AGN,,,,,19.461344,,,19.91693,18.970312,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831367891902149504,59.35113215078,-48.42308754531,AGN,,,,,20.032528,,,20.199814,19.616468,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831370851135123456,59.66789621622,-48.39077611138,SOLAR_LIKE,,,,,13.154368,,,13.991627,12.241438,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831373084518126592,59.46251134113,-48.36265596313,RS,,,,,17.89621,,,18.426624,17.209826,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831373148942213120,59.43145686046,-48.37916428156,SN,,,,,19.638754,,,19.471317,19.12325,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831373526899346688,59.50507122276,-48.34303684943,AGN,,,,,19.845629,,,19.972286,19.63986,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831375146102423424,59.51471157114,-48.29449343509,SOLAR_LIKE,,,,,13.608944,,,14.150617,12.923873,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831376864089332096,59.51366244804,-48.18742744264,AGN,,,,,19.484215,,,19.726465,19.25947,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831377169031647232,59.4537314075,-48.15913236677,AGN,,,,,20.293974,,,20.302847,20.153023,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831377379485972480,60.55214808864,-48.87772173733,AGN,,,,,19.917164,,,19.380953,18.100586,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831377615707236992,60.49991753116,-48.86017138272,AGN,,,,,19.584745,,,19.89227,19.166859,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831380948601894272,60.5222586527,-48.71593111865,AGN,,,,,20.437265,,,20.84922,19.724892,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831382018050313216,60.35506667706,-48.76521281665,RS,,,,15.100000381469727,14.663484,,,15.34146,13.855143,,,3.5490000247955322,ASAS-SN,"AAVSO_VSX,ASAS-SN,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831384247136799360,60.44857686348,-48.65842945843,AGN,,,,,20.137035,,,20.315058,19.653809,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831386411800311040,60.63734409976,-48.67173010129,S,,,,,17.356462,,,17.353127,16.474495,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831388546400586112,60.72144840015,-48.57882740355,SOLAR_LIKE,,,,,14.418341,,,14.943606,13.726287,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831392429051028864,60.44676659647,-48.47549389334,SOLAR_LIKE,,,,,12.945016,,,13.37363,12.3575,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831397853593128320,60.33828180038,-48.54324044269,SOLAR_LIKE,,,,,13.187777,,,13.659966,12.560039,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831398403348942464,60.22177325013,-48.54603323007,SOLAR_LIKE,,,,,12.145499,,,12.496658,11.626861,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831398648163681152,60.23510444256,-48.49175892498,AGN,,,,,17.607447,,,17.89348,17.068802,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831402565173817088,60.13626736525,-48.44781321718,DSCT|GDOR|SXPHE,,,,,16.043913,,,16.248901,15.698198,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831404072705972224,60.38120108797,-48.45689842297,AGN,,,,,18.585592,,,18.830801,18.249882,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831405893772155904,60.45723715069,-48.41376342247,AGN,,,,,20.723816,,,20.834642,20.084534,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831405893772158976,60.45620832575,-48.41183451932,AGN,,,,,19.68855,,,20.10731,19.248152,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831409467185044224,60.15501397253,-48.33475718716,AGN,,,,,19.498142,,,19.730787,18.945734,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831410085660474368,60.21958382538,-48.27361572554,YSO,,,,,18.522469,,,20.8165,17.162846,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831412662640547328,60.81271915145,-48.47792873309,AGN,,,,,19.381693,,,19.89718,18.720531,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831413006237939968,60.84513719014,-48.46523283916,AGN,,,,,20.242168,,,20.596544,19.871214,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831413968310676864,60.72893309549,-48.41038485004,AGN,,,,,18.74494,,,19.004526,18.338495,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831416854528693760,60.68324679898,-48.414718535,AGN,,,,,20.098557,,,20.202301,19.067608,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831418297637813888,60.56358472416,-48.32816593986,AGN,,,,,19.146988,,,19.405201,18.745245,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831419332726111488,60.71254436403,-48.2840714783,SOLAR_LIKE,,,,,13.268312,,,13.597196,12.763356,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831419573244276224,60.77529247659,-48.27253139189,SOLAR_LIKE,,,,,13.867071,,,14.914228,12.851656,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831425792356916864,60.82327207105,-48.18732590945,SOLAR_LIKE,,,,,12.430194,,,12.777359,11.920179,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831427643486996096,60.7197767822,-48.08577464913,AGN,,,,,20.576105,,,20.739355,19.941479,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831430327842398464,60.51651432661,-48.28676614047,SOLAR_LIKE,,,,,15.162758,,,16.3341,14.087862,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831431702231930624,60.51043607681,-48.21117629992,SOLAR_LIKE,,,,,14.019841,,,15.259768,12.905213,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831432591289192960,60.56014060467,-48.17530347483,AGN,,,,,19.862629,,,20.11974,19.51495,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831448980884034304,59.89348317451,-48.44049797873,AGN,,,,,20.315725,,,20.57836,19.845879,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831449122619684096,59.90895396051,-48.4249344945,S,,,,,16.644295,,,17.351254,15.364298,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831449908597017728,60.05895801546,-48.40493647559,AGN,,,,,20.38073,,,20.65087,20.069372,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831451557864673408,60.01305257855,-48.29674814401,AGN,,,,,19.599554,,,19.909773,19.413418,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831452004541037696,59.85224437783,-48.41797634259,AGN,,,,,19.953407,,,20.071964,19.482443,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831454757616400256,59.96164912556,-48.26771484362,SOLAR_LIKE,,,,,13.351788,,,13.731464,12.80752,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831457776977345152,60.02578047564,-48.24645463387,AGN,,,,,20.013172,,,20.094875,19.589573,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831469394864891264,59.70900610063,-48.08682116825,SOLAR_LIKE,,,,,15.484103,,,16.459871,14.498243,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831471211634996096,59.5032098035,-48.0982886869,SOLAR_LIKE,,,,,12.580867,,,13.259748,11.787854,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831474407090925440,59.85164866536,-48.07623596812,AGN,,,,,19.248238,,,19.39805,19.068758,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831477057086538240,59.92624720436,-47.94567710563,SOLAR_LIKE,,,,,16.46209,,,16.845295,15.910518,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
