DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
COSMOS,Gaia DR3 3848658071538651264,148.89863148728,3.61030639575,SOLAR_LIKE,,,,,12.52141,,,13.229226,11.711616,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848663947054071296,148.57473226792,3.6158836127,AGN,,,,,20.352808,,,20.502281,19.728506,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848680856340555520,148.11761687388,3.43778634659,AGN,,,,,18.99076,,,19.255877,18.466496,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848686388258434304,148.00957958982,3.55104018375,AGN,,,,,19.512783,,,19.698559,19.378448,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848690300973703296,148.22084813681,3.6067698494,S,,,,,16.972471,,,17.582996,15.855388,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848694909473532160,148.20489294101,3.68127992522,SOLAR_LIKE,,,,,13.535373,,,13.990063,12.924657,13.800000190734863,13.392999649047852,1.879488,ATLAS,"AAVSO_VSX,ATLAS,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848698173648697216,147.95782318381,3.57464993145,SOLAR_LIKE,,,,,14.682429,,,15.772154,13.646904,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848702399896522624,147.82259161481,3.63584002328,AGN,,,,,19.639635,,,19.801313,19.302359,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848703117155960704,147.78874492127,3.64367779418,SOLAR_LIKE,,,,,12.563273,,,12.91237,12.051863,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848705728496255872,147.96396034844,3.68252519708,SOLAR_LIKE,,,,,16.459562,,,17.317293,15.537542,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848714077912663808,148.29842096503,3.63927788335,AGN,,,,,18.831865,,,18.759878,18.103445,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848719201808551680,148.29498472284,3.77475153319,AGN,,,,,19.717352,,,19.877779,19.276684,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848727031533655296,148.47133139231,3.8885387605,AGN,,,,,19.137402,,,19.381563,18.859781,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848729578449299968,148.52560550064,3.94971606048,AGN,,,,,20.213911,,,20.012096,19.89412,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848731640033845888,148.15611973009,3.78898723074,SOLAR_LIKE,,,,,12.193743,,,12.734355,11.501103,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848732563451736448,148.19056646704,3.85311701913,SOLAR_LIKE,,,,,12.028279,,,12.527979,11.372736,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848737584268347136,148.17669846764,3.93370911998,AGN,,,,,20.278843,,,20.44094,19.809021,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848752766978109568,148.95342418523,3.68745782071,AGN,,,,,20.104382,,,20.364195,19.799086,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848766064196551936,148.86264575867,3.77419457428,AGN,,,,,19.026209,,,19.247011,18.588104,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848770256084646272,148.8256130398,3.84390384059,RS,,,,,17.262325,,,18.129211,16.34303,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848771836632624384,148.80538001388,3.91057249854,AGN,,,,,20.040974,,,20.056358,19.646778,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848778571141399680,149.17445877475,4.07400697384,RS,,,,,16.73486,,,17.307495,16.01237,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848785752326449024,149.48282395687,3.98475244566,AGN,,,,,20.211367,,,20.517254,19.939302,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848789738056371712,149.32227533652,4.08187154959,AGN,,,,,20.313545,,,20.157915,20.022797,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848803481951747584,149.3295684984,4.15594912862,AGN,,,,,20.053873,,,20.301825,19.952562,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848809018164372480,149.20658958007,4.26854445692,AGN,,,,,19.10981,,,19.265484,18.73606,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848811251547697024,149.35330052978,4.27909761724,SOLAR_LIKE,,,,,12.510291,,,12.966082,11.897632,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848811350331629312,149.42684247993,4.26967807123,SOLAR_LIKE,,,,,11.04577,,,11.416928,10.487896,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848815129903170944,149.36230328232,4.36084932635,AGN,,,,,19.014988,,,19.450214,18.388134,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848815473500539136,149.26380153091,4.33016704546,AGN,,,,,20.107258,,,20.031763,19.823112,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848819287431203712,148.7296462618,3.94707246528,RS,,,,,12.290798,,,12.778006,11.648672,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848827636847787776,148.86511882514,4.06998757598,AGN,,,,,19.07763,,,19.349201,18.798578,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848835406443784064,148.85988999454,4.27530632531,SOLAR_LIKE,,,,,14.078368,,,15.142484,13.053613,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848845469551884416,148.74844215425,4.23563549984,AGN,,,,,19.174013,,,19.233593,18.840593,,,,,"Gaia_VarClassify,Gaia_VariSum"
