DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
ELAIS-S1,Gaia DR3 4985589275463824640,12.32445721152,-43.92404631111,Eclipsing Binary,,,,,19.069977,,,20.078943,18.111597,,,4.27833464942796,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4985590684213389440,12.54890083566,-44.14931280314,Eclipsing Binary,,,,,18.439243,,,18.584887,18.233238,,,0.32585785381837973,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4985848661425827072,12.29763035876,-43.37548731516,Eclipsing Binary,,,,13.760000228881836,13.484712,,,13.99759,12.809251,,,0.26127920326860266,Gaia_DR3_EB,"AAVSO_VSX,ASAS-SN,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4986692364800753408,12.00298924689,-42.66776024799,Eclipsing Binary,,,,12.369999885559082,12.4241,,,12.715159,11.953066,,,0.4297238024045538,Gaia_DR3_EB,"AAVSO_VSX,ASAS-SN,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4991041276885277952,5.62731514836,-43.97118846822,Eclipsing Binary,,,,,16.486774,,,16.92163,15.876745,,,0.2547169521660967,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4992333752803884672,5.93856120484,-44.2082753863,Eclipsing Binary,,,,,15.319812,,,15.942024,14.547721,,,0.2505546223111934,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4992450816432187136,8.56661994354,-43.0833547326,Eclipsing Binary,,,,,16.136606,,,16.442322,15.664873,,,3.4120245234760715,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4992647560293935616,6.77052756721,-43.0400613981,Eclipsing Binary,,,,,15.045129,,,15.332994,14.480632,,,31.43156199475145,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4992696106309139584,7.86177782781,-42.70904861771,Eclipsing Binary,,,,,17.59008,,,17.886059,17.091875,,,0.2676024903974611,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4993170309353585024,8.86524006534,-41.74431585668,Eclipsing Binary,,,,,17.807177,,,18.184841,17.156654,,,0.27386848087171295,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4993182197823768960,8.80914836041,-41.72126624803,Eclipsing Binary,,,,9.489999771118164,9.37442,,,9.535065,9.081798,,,0.7486018689633752,Gaia_DR3_EB,"AAVSO_VSX,ASAS-SN,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4993373100529286144,6.0067185939,-43.15548678717,Eclipsing Binary,,,,,16.466017,,,16.690767,16.061071,,,0.3763907395565269,Gaia_DR3_EB,"AAVSO_VSX,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4993452643323631232,6.41200376253,-42.48573008256,Eclipsing Binary,,,,10.119999885559082,11.047167,,,11.062313,10.422297,,,0.4493047531516584,Gaia_DR3_EB,"ASAS-SN,Gaia_EB,Gaia_VarClassify,Gaia_VariSum"
